Product_Name,Selling_Price,Original_Price,Specs,Ratings
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Smart Ti...,"₹43,990","₹64,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
TCL P615 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Google Assistant | + HDR 10 | AI-IN ...,"₹49,999","₹1,19,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20212 Years Warranty on Product,4.4
SAMSUNG 6 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹47,990","₹82,400",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,5
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Sma...,"₹30,990","₹46,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Thomson FA Series 106 cm (42 inch) Full HD LED Smart Android TV with Dolby Digital Plus & Android 11,"₹15,499","₹28,499",Operating System: AndroidFull HD 1080 x 1920 PixelsLaunch Year: 20231 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
SAMSUNG 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,79,990","₹2,99,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
LG B9 138 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,25,990","₹2,04,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20191 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,4.5
SONY Bravia 189 cm (75 inch) Ultra HD (4K) LED Smart Android TV,"₹2,49,990","₹3,79,900",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,
Lloyd 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹89,890","₹89,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel,4.5
Mi A series 108 cm (43 inch) Full HD LED Smart Google TV with FHD | Dolby Audio | DTS : HD | DTS Virtu...,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Smart Ti...,"₹29,490","₹44,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"₹1,02,060","₹2,19,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20181 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,5
LG 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹47,776","₹71,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Warranty on the Product,3
Mi X Pro 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision IQ | HDR10+ | Dolby A...,"₹47,999","₹69,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
Mi A Series 108 cm (43 inch) Full HD LED Smart Google TV 2024 Edition,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20241 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,4.3
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,"₹37,092","₹59,490",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is applicable on Panel/Module,4.2
LG 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV,"₹47,990","₹72,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Standard Manufacturer Warranty,4.8
SAMSUNG 9 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,"₹1,14,990","₹1,45,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
LG 121.92 cm (48 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹94,990","₹1,89,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20213-Year Warranty on Product,3.3
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Sma...,"₹44,990","₹66,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Mi X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision | HDR 10 | Dolby A...,"₹24,999","₹42,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
Lloyd QX900D 140 cm (55 inch) QLED Ultra HD (4K) Smart Android TV QLED,"₹47,999","₹69,999",Operating System: AndroidUltra HD (4K) 3840*2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on the Product and 1 Year Warranty on Panel,
skylive 101.6 cm (40 inch) Full HD LED Smart Android Based TV with Skylive 101.6 cm (40 inches) Bezel-...,"₹13,584","₹25,799","Operating System: Android BasedFull HD Full HD, 1920x1080 PixelsLaunch Year: 202412 months warranty provided by the manufacturer from date of purchase | (Contact Brand toll free number for assistance @ 011-79657664)",
KODAK 108 cm (43 inch) Full HD LED Smart Linux TV 2024 Edition with 30W Sound Output & Bezel-Less Desi...,"₹14,999","₹22,999",Operating System: LinuxFull HD 1920 x 1080 PixelsLaunch Year: 20241 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Smart Ti...,"₹43,990","₹64,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Lloyd QX900D 140 cm (55 inch) QLED Ultra HD (4K) Smart Android TV QLED,"₹47,999","₹69,999",Operating System: AndroidUltra HD (4K) 3840*2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on the Product and 1 Year Warranty on Panel,
skylive 101.6 cm (40 inch) Full HD LED Smart Android Based TV with Skylive 101.6 cm (40 inches) Bezel-...,"₹14,629","₹27,799","Operating System: Android BasedFull HD Full HD, 1920x1080 PixelsLaunch Year: 202412 months warranty provided by the manufacturer from date of purchase | (Contact Brand toll free number for assistance @ 011-79657664)",
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹70,200","₹79,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20191 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is applicable on Panel/Module,4
LG 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV with WebOS | ThinQ AI | 4K Upscaling,"₹50,990","₹67,990","Operating System: WebOSUltra HD (4K) 3,840 x 2,160 PixelsLaunch Year: 20231 Year Warranty Redmi Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module",
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Sma...,"₹30,990","₹46,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Thomson FA Series 106 cm (42 inch) Full HD LED Smart Android TV with Dolby Digital Plus & Android 11,"₹15,499","₹28,499",Operating System: AndroidFull HD 1080 x 1920 PixelsLaunch Year: 20231 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
TCL P615 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Google Assistant | + HDR 10 | AI-IN ...,"₹49,999","₹1,19,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20212 Years Warranty on Product,4.4
LG CX 164 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,69,990","₹3,79,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,4.2
Mi A series 108 cm (43 inch) Full HD LED Smart Google TV with FHD | Dolby Audio | DTS : HD | DTS Virtu...,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Smart Ti...,"₹29,490","₹44,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
LG 164 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,79,990","₹3,19,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Warranty on the Product,
Haier 126 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹37,990","₹64,990",Ultra HD (4K) 3840 x 2160 PixelsLaunch Year: 202112 Months Warranty on the Product,
LG 139.7 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,44,990","₹2,69,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20213-Year Warranty on Product,4.3
skylive 101.6 cm (40 inch) Full HD LED Smart WebOS TV with Skylive 101.6 cm (40 inch) HD Ready LED Sma...,"₹17,574","₹32,999","Operating System: WebOSFull HD Full HD, 1920x1080 PixelsLaunch Year: 202412 months warranty provided by the manufacturer from date of purchase | (Contact Brand toll free number for assistance @ 011-79657664)",
Mi X Pro 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision IQ | HDR10+ | Dolby A...,"₹47,999","₹69,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
Mi A Series 108 cm (43 inch) Full HD LED Smart Google TV 2024 Edition,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20241 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,4.3
SONY Bravia 108 cm (43 inch) Full HD LED Smart Google TV,"₹44,990","₹64,990",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20221 Year Comprehensive Warranty by the manufacture from the date of purchase,4.5
SONY Bravia 163.9 cm (65 inch) Ultra HD (4K) LED Smart Google TV,"₹94,990","₹1,79,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,4.7
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Sma...,"₹44,990","₹66,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Mi X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision | HDR 10 | Dolby A...,"₹24,999","₹42,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
LG B9 138 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,25,990","₹2,04,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20191 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,4.5
LG 122 cm (48 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹94,891","₹1,54,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module from the Date of Purchase,3.3
TCL 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV Hands-Free Voice Control,"₹46,990","₹1,19,990",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20222 Years Warranty on Product,4.1
Lloyd 189 cm (75 inch) QLED Ultra HD (4K) Smart Google TV Google TV OS With Dolby Atmos,"₹1,05,999","₹1,99,999",Operating System: Google TVUltra HD (4K) 3840*2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel,
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Sma...,"₹30,990","₹46,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Thomson FA Series 106 cm (42 inch) Full HD LED Smart Android TV with Dolby Digital Plus & Android 11,"₹15,499","₹28,499",Operating System: AndroidFull HD 1080 x 1920 PixelsLaunch Year: 20231 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
LG 139 cm (55 Inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,44,990","₹2,54,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Warranty on Product and 5 Years Warranty on Panel Replacement Parts Only,5
TCL 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Google Assistant | + HDR 10 | AI-IN | T-c...,"₹58,999","₹1,19,900",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Warranty on the Product,2
Mi A series 108 cm (43 inch) Full HD LED Smart Google TV with FHD | Dolby Audio | DTS : HD | DTS Virtu...,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Smart Ti...,"₹29,490","₹44,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
SAMSUNG 8 189 cm (75 inch) Ultra HD (4K) LED Smart Tizen TV,"₹1,34,990","₹2,54,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on the Product,
Haier 127 cm (65 inch) Ultra HD (4K) LED Smart Android TV,"₹1,08,990",,Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20202 Years Warranty provided by the manufacturer from date of purchase,
SONY 138.8 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2024 Edition,"₹66,490","₹99,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20241 Year Warranty,
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"₹69,990","₹1,19,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Product Warranty Applicable,4.4
Mi X Pro 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision IQ | HDR10+ | Dolby A...,"₹47,999","₹69,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
Mi A Series 108 cm (43 inch) Full HD LED Smart Google TV 2024 Edition,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20241 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,4.3
LG 139 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,49,999","₹2,14,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20181 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is Applicable on Panel/Module Only,4.5
SONY Bravia 163.9 cm (65 inch) Ultra HD (4K) LED Smart Android TV,"₹2,24,900",,Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20171 Year Manufaturer Warranty on the Product,4.9
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Sma...,"₹44,990","₹66,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Mi X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision | HDR 10 | Dolby A...,"₹24,999","₹42,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SONY Bravia A80L 194.7 cm (77 inch) OLED Ultra HD (4K) Smart Google TV,"₹4,46,490","₹6,99,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20232 Years Manufacturer Warranty on the Product,4.9
LG 106 cm (42 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹87,990","₹1,39,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Standard Manufacturer Warranty from LG from Date Of Purchase,4
"LG OLED B2 164 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV Alpha77 Gen5 AI Processor, AI Picture Pr...","₹1,69,990","₹2,34,990",Operating System: WebOSUltra HD (4K) 3840 × 2160 PixelsLaunch Year: 20223-Year Warranty on Product,3.6
Mi Q1 138.8 cm (55 inch) QLED Ultra HD (4K) Smart Android TV With Dolby Vision and 30W Audio,"₹59,999",,Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year Warranty on Product and 2 Years Warranty on Panel OEM Warranty activation starts from the date of delivery,4.4
KODAK 108 cm (43 inch) Full HD LED Smart Linux TV 2024 Edition with 30W Sound Output & Bezel-Less Desi...,"₹14,999","₹22,999",Operating System: LinuxFull HD 1920 x 1080 PixelsLaunch Year: 20241 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Smart Ti...,"₹43,990","₹64,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
SONY Bravia 138.8 cm (55 inch) OLED Ultra HD (4K) Smart Google TV,"₹1,56,900","₹2,49,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20222 year Warranty provided by the manufacture from the date of purchase (Included 1 Year Comprehensive and 1 Year Additional Warranty on Panel) | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,4.8
SONY Bravia 139 cm (55 inch) Ultra HD (4K) LED Smart Google TV with table mount,"₹57,990","₹99,990",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Manufaturer Warranty on the Product,
